DATE,ROSS,MARY,SUSAN,JESSICA,OLIVIA,JOHN,DAVID,MICHAEL,ETHAN,TOTAL,ROSS_PCT,MARY_PCT,SUSAN_PCT,JESSICA_PCT,OLIVIA_PCT,JOHN_PCT,DAVID_PCT,MICHAEL_PCT,ETHAN_PCT,TOTAL_PCT
1948,34.0,244.0,309.0,0.0,0.0,682.0,579.0,256.0,0.0,23154,0.14684287812041116,1.0538135959229507,1.3345426276237367,0.0,0.0,2.945495378768247,2.5006478362270017,1.1056404940830957,0.0,
1949,45.0,254.0,316.0,0.0,0.0,642.0,605.0,262.0,0.0,24309,0.18511662347278787,1.0448804969352914,1.2999300670533547,0.0,0.0,2.6409971615451067,2.4887901600230364,1.0777901188860093,0.0,
1950,45.0,263.0,317.0,0.0,0.0,621.0,641.0,266.0,0.0,24131,0.18648211843686543,1.089884381086569,1.3136629232108077,0.0,0.0,2.5734532344287433,2.656334175956239,1.1023165223156934,0.0,
1951,43.0,266.0,335.0,0.0,0.0,664.0,583.0,335.0,0.0,25000,0.172,1.064,1.34,0.0,0.0,2.656,2.332,1.34,0.0,
1952,50.0,251.0,403.0,0.0,0.0,632.0,662.0,375.0,0.0,26415,0.18928639030853683,0.9502176793488548,1.5256483058868069,0.0,0.0,2.392579973499905,2.5061518076850273,1.4196479273140261,0.0,
1953,45.0,256.0,396.0,0.0,0.0,605.0,728.0,461.0,0.0,28280,0.15912305516265912,0.9052333804809052,1.4002828854314004,0.0,0.0,2.139321074964639,2.5742574257425743,1.6301272984441302,0.0,
1954,44.0,248.0,448.0,0.0,0.0,648.0,748.0,468.0,0.0,29210,0.15063334474495035,0.8490243067442658,1.533721328312222,0.0,0.0,2.218418349880178,2.560766860664156,1.6021910304690177,0.0,
1955,47.0,221.0,390.0,0.0,0.0,576.0,835.0,475.0,0.0,30326,0.1549825232473785,0.7287476093121413,1.286025192903779,0.0,0.0,1.8993602849040427,2.753412913011937,1.5663127349469101,0.0,
1956,66.0,217.0,423.0,0.0,0.0,656.0,787.0,517.0,0.0,32264,0.2045623605256633,0.6725762459707414,1.3110587651872057,0.0,0.0,2.0332258864368957,2.439251177783288,1.6024051574510292,0.0,
1957,49.0,236.0,478.0,0.0,0.0,653.0,814.0,565.0,0.0,34414,0.142383913523566,0.6857674202359505,1.388969605393154,0.0,0.0,1.8974835822630325,2.3653164409833205,1.6417736967513221,0.0,
1958,68.0,259.0,495.0,0.0,0.0,594.0,846.0,712.0,0.0,35257,0.19286950109198173,0.7346058938650482,1.4039765153019257,0.0,0.0,1.684771818362311,2.399523498879655,2.0194571290807497,0.0,
1959,54.0,227.0,489.0,0.0,0.0,641.0,861.0,662.0,0.0,35533,0.1519714068612276,0.6388427658796049,1.376185517687783,0.0,0.0,1.8039568851490166,2.4230996538429066,1.8630568767061606,0.0,
1960,54.0,219.0,452.0,0.0,0.0,598.0,880.0,665.0,0.0,35813,0.15078323513807837,0.6115097869488734,1.2621115237483596,0.0,0.0,1.6697847150476084,2.45720827632424,1.8568676179041133,0.0,
1961,52.0,197.0,392.0,0.0,0.0,591.0,855.0,724.0,0.0,34326,0.15148866748237488,0.5739089902697664,1.1419914933286721,0.0,0.0,1.721726970809299,2.4908232826428947,2.1091883703315273,0.0,
1962,53.0,172.0,382.0,0.0,0.0,539.0,818.0,743.0,0.0,34016,0.15580903104421448,0.5056444026340545,1.1230009407337724,0.0,0.0,1.5845484477892757,2.404750705550329,2.184266227657573,0.0,
1963,47.0,170.0,399.0,0.0,0.0,550.0,795.0,775.0,0.0,33266,0.1412853965009319,0.5110322852161366,1.1994228341249322,0.0,0.0,1.6533397462875008,2.389827451451933,2.3297060061323873,0.0,
1964,44.0,148.0,346.0,5.0,0.0,543.0,832.0,714.0,0.0,31670,0.13893274392169244,0.46731922955478367,1.0925165772023997,0.015787811809283233,0.0,1.714556362488159,2.62709188506473,2.2544995263656458,0.0,
1965,38.0,113.0,290.0,0.0,0.0,507.0,674.0,660.0,0.0,29375,0.12936170212765957,0.38468085106382977,0.9872340425531916,0.0,0.0,1.7259574468085106,2.294468085106383,2.2468085106382976,0.0,
1966,31.0,131.0,252.0,0.0,0.0,493.0,722.0,671.0,0.0,28186,0.10998367984105585,0.46476974384446174,0.8940608812885829,0.0,0.0,1.7490952955367913,2.561555382104591,2.380614489462854,0.0,
1967,38.0,99.0,217.0,0.0,0.0,412.0,678.0,730.0,0.0,28566,0.1330252748022124,0.3465658475110271,0.7596443324231604,0.0,0.0,1.4422740320660925,2.3734509556815797,2.555485542253028,0.0,
1968,30.0,74.0,227.0,7.0,0.0,409.0,693.0,744.0,0.0,29011,0.10340905173899556,0.25507566095618905,0.7824618248250663,0.024128778739098963,0.0,1.4098100720416393,2.3887490951707973,2.5645444831270896,0.0,
1969,31.0,73.0,197.0,6.0,0.0,396.0,646.0,756.0,0.0,30433,0.10186310912496303,0.2398711924555581,0.6473236289554102,0.019715440475799297,0.0,1.3012190714027536,2.1226957578943906,2.4841454999507113,0.0,
1970,22.0,75.0,197.0,21.0,0.0,371.0,680.0,765.0,0.0,31442,0.06997010368297182,0.23853444437376756,0.6265504738884294,0.06678964442465492,0.0,1.1799503848355704,2.162712295655493,2.433051332612429,0.0,
1971,26.0,56.0,136.0,24.0,0.0,367.0,591.0,683.0,0.0,29352,0.08857999454892342,0.19078768056691198,0.46334150994821477,0.08176614881439084,0.0,1.2503406922867266,2.0134914145543745,2.326928318342873,0.0,
1972,11.0,66.0,128.0,48.0,0.0,298.0,531.0,681.0,0.0,28956,0.03798867246857301,0.22793203481143803,0.4420500069070314,0.16576875259013676,0.0,1.0291476723304323,1.833816825528388,2.3518441773725653,0.0,
1973,21.0,50.0,112.0,60.0,0.0,256.0,557.0,731.0,0.0,28480,0.07373595505617977,0.17556179775280897,0.39325842696629215,0.21067415730337077,0.0,0.8988764044943821,1.955758426966292,2.5667134831460676,0.0,
1974,16.0,51.0,112.0,63.0,10.0,261.0,545.0,719.0,0.0,29298,0.05461123626186088,0.17407331558468153,0.3822786538330261,0.21503174278107723,0.034132022663663046,0.8908457915216056,1.860195235169636,2.454092429517373,0.0,
